Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
knn,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.014286848,0.084056399681,8,3016,7,397,4032
knn,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.014286848,1.84632452799,9,3080,2,337,4032
knn,standard,realTraffic/TravelTime_451.csv,0.014286848,0.837110390923,2,1621,0,215,2162
knn,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.014286848,0.0,0,3428,0,0,4032
knn,standard,realTweets/Twitter_volume_CVS.csv,0.014286848,2.30645630301,11,13573,4,1515,15853
knn,standard,realKnownCause/rogue_agent_key_updown.csv,0.014286848,-0.847007382361,1,4029,6,529,5315
knn,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.014286848,1.03831493408,4,3019,7,398,4032
knn,standard,realTweets/Twitter_volume_FB.csv,0.014286848,1.61137570748,4,13500,1,1578,15833
knn,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.014286848,-0.33,0,3425,3,0,4032
knn,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.014286848,0.86067182427,19,3025,0,384,4032
knn,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.014286848,1.61310160415,4,3025,1,398,4032
knn,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.014286848,0.812788767566,1,3024,1,402,4032
knn,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.014286848,0.915112909766,4,3023,2,399,4032
knn,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.014286848,-1.0,0,3025,0,403,4032
knn,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.014286848,0.107314387976,8,3017,6,397,4032
knn,standard,realTraffic/TravelTime_387.csv,0.014286848,1.93207014452,6,1871,5,243,2500
knn,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.014286848,0.75067182427,4,3024,1,399,4032
knn,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.014286848,0.0,0,3428,0,0,4032
knn,standard,realTweets/Twitter_volume_KO.csv,0.014286848,2.23454164554,3,13511,3,1584,15851
knn,standard,realTweets/Twitter_volume_AMZN.csv,0.014286848,-0.580847361642,6,13498,3,1574,15831
knn,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.014286848,-2.55,0,926,5,126,1243
knn,standard,realAdExchange/exchange-3_cpm_results.csv,0.014286848,0.752098587352,1,1154,1,152,1538
knn,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.014286848,0.877312777016,4,3025,0,399,4032
knn,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.014286848,-0.745613902495,2,3010,15,401,4032
knn,standard,realTweets/Twitter_volume_PFE.csv,0.014286848,3.04701344907,8,13516,4,1580,15858
knn,standard,artificialNoAnomaly/art_flatline.csv,0.014286848,0.0,0,3428,0,0,4032
knn,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.014286848,0.0735092896238,5,15793,8,1494,18050
knn,standard,realAdExchange/exchange-2_cpc_results.csv,0.014286848,0.332118229752,1,1213,5,162,1624
Totals,,,,43.2538251133,342,299146,201,33153,365558
