Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
lof,standard,artificialNoAnomaly/art_flatline.csv,0.994586181641,0.0,0,3428,0,0,4032
lof,standard,realKnownCause/rogue_agent_key_hold.csv,0.994586181641,-1.14332305956,2,1400,10,188,1882
lof,standard,realTweets/Twitter_volume_PFE.csv,0.994586181641,-2.12656054227,1,13519,1,1587,15858
lof,standard,realTraffic/TravelTime_387.csv,0.994586181641,-1.14454290428,1,1876,0,248,2500
lof,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.994586181641,-1.21999949449,0,3023,2,403,4032
lof,standard,realAdExchange/exchange-3_cpm_results.csv,0.994586181641,0.862098587352,1,1155,0,152,1538
lof,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.994586181641,-1.32,0,3416,12,0,4032
lof,standard,artificialWithAnomaly/art_daily_nojump.csv,0.994586181641,-1.05431562576,0,3024,1,403,4032
lof,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.994586181641,-1.0,0,15801,0,1499,18050
lof,standard,realKnownCause/ambient_temperature_system_failure.csv,0.994586181641,-2.0,0,5791,0,726,7267
lof,standard,realAdExchange/exchange-2_cpc_results.csv,0.994586181641,-1.0,0,1218,0,163,1624
lof,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.994586181641,-1.1,0,3418,10,0,4032
Totals,,,,-54.3244682674,46,299257,90,33449,365558
